fid,id,StopCode,location,stop_id,stop_name,stop_code,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding,level_id,platform_code,CenDeg,CatCenDeg,Clossnes,CatClossnes
"338","1000000000000337","51986","(610455.5245841867, 5036921.372190793)","51986",Station Place-Saint-Henri / Saint-Ferdinand,"51986",,"45.477079","-73.586773",,http://m.stm.info/fr/horaires/arrets/51986/bus,"0",,,"1",,,0.000231481481,"1",1.999088283497,"4"
"339","1000000000000338","51916","(610272.0359809867, 5037036.83470147)","51916",Saint-Ferdinand / Saint-Antoine,"51916",,"45.478147","-73.589094",,http://m.stm.info/fr/horaires/arrets/51916/bus,"0",,,"1",,,0.000231481481,"1",1.95952647663,"4"
"340","1000000000000339","51885","(610173.1055146077, 5036949.527823726)","51885",Saint-Antoine / Sainte-Marguerite,"51885",,"45.477377","-73.590379",,http://m.stm.info/fr/horaires/arrets/51885/bus,"0",,,"1",,,0.000347222222,"2",2.419764259332,"5"
"341","1000000000000340","51851","(610081.5507557851, 5036833.791421285)","51851",Saint-Antoine / Lenoir,"51851",,"45.476350","-73.591576",,http://m.stm.info/fr/horaires/arrets/51851/bus,"0",,,"1",,,0.000231481481,"1",2.362040655816,"5"
"342","1000000000000341","51789","(609920.7823278233, 5036727.957672425)","51789",Saint-Antoine / De Courcelle,"51789",,"45.475423","-73.593656",,http://m.stm.info/fr/horaires/arrets/51789/bus,"0",,,"1",,,0.000347222222,"2",2.307006885379,"5"
"343","1000000000000342","51701","(609662.4514684004, 5036562.858586396)","51701",Saint-Jacques / Saint-Rémi,"51701",,"45.473978","-73.596997",,http://m.stm.info/fr/horaires/arrets/51701/bus,"0",,,"1",,,0.000347222222,"2",2.254479215586,"5"
"344","1000000000000343","51523","(608942.1052725887, 5036464.752162635)","51523",Décarie / De Maisonneuve,"51523",,"45.473208","-73.606232",,http://m.stm.info/fr/horaires/arrets/51523/bus,"0",,,"1",,,0.000231481481,"1",2.204434054485,"5"
"345","1000000000000344","51460","(608787.991075775, 5036559.985824131)","51460",Décarie / Sherbrooke,"51460",,"45.474089","-73.608182",,http://m.stm.info/fr/horaires/arrets/51460/bus,"0",,,"1",,,0.000578703704,"4",2.156969867164,"5"
"346","1000000000000345","51396","(608503.0960050606, 5036400.809989782)","51396",Sherbrooke / Girouard,"51396",,"45.472701","-73.611861",,http://m.stm.info/fr/horaires/arrets/51396/bus,"0",,,"1",,,0.000694444444,"4",2.538690511961,"5"
"347","1000000000000346","51334","(608248.0087754915, 5036539.209249502)","51334",Girouard / Côte-Saint-Antoine,"51334",,"45.473986","-73.615093",,http://m.stm.info/fr/horaires/arrets/51334/bus,"0",,,"1",,,0.000231481481,"1",2.475409195672,"5"
"348","1000000000000347","51291","(608080.0953975723, 5036642.001061723)","51291",Girouard / Notre-Dame-de-Grâce,"51291",,"45.474937","-73.617218",,http://m.stm.info/fr/horaires/arrets/51291/bus,"0",,,"1",,,0.000347222222,"2",2.430994333767,"5"
"349","1000000000000348","51235","(607876.9999786926, 5036767.86320198)","51235",Girouard / Duquette,"51235",,"45.476101","-73.619788",,http://m.stm.info/fr/horaires/arrets/51235/bus,"0",,,"1",,,0.000231481481,"1",2.372886750715,"5"
"350","1000000000000349","51201","(607744.4797638167, 5036849.934969854)","51201",Girouard / de Monkland,"51201",,"45.476860","-73.621465",,http://m.stm.info/fr/horaires/arrets/51201/bus,"0",,,"1",,,0.000347222222,"2",2.317492187314,"5"
"351","1000000000000350","51128","(607497.9362154688, 5037002.8458041595)","51128",Girouard / de Terrebonne,"51128",,"45.478274","-73.624585",,http://m.stm.info/fr/horaires/arrets/51128/bus,"0",,,"1",,,0.000347222222,"2",2.264624973308,"5"
"352","1000000000000351","51136","(607512.7950277011, 5037093.892381034)","51136",de Terrebonne / Côte-Saint-Luc,"51136",,"45.479091","-73.624375",,http://m.stm.info/fr/horaires/arrets/51136/bus,"0",,,"1",,,0.000231481481,"1",2.214197236446,"5"
"353","1000000000000352","51169","(607597.5951404538, 5037337.050098653)","51169",Décarie / Jacques-Grenier,"51169",,"45.481266","-73.623237",,http://m.stm.info/fr/horaires/arrets/51169/bus,"0",,,"1",,,0.000231481481,"1",2.16596638835,"5"
"354","1000000000000353","51073","(607349.192557466, 5037490.267659116)","51073",Décarie / Snowdon,"51073",,"45.482683","-73.626381",,http://m.stm.info/fr/horaires/arrets/51073/bus,"0",,,"1",,,0.000231481481,"1",2.119791928011,"4"
"355","1000000000000354","51018","(607166.8587325695, 5037602.170945039)","51018",Décarie / Queen-Mary,"51018",,"45.483718","-73.628689",,http://m.stm.info/fr/horaires/arrets/51018/bus,"0",,,"1",,,0.000231481481,"1",2.075545085246,"4"
"356","1000000000000355","50950","(606899.5442748555, 5037765.528928211)","50950",Décarie / Isabella,"50950",,"45.485229","-73.632073",,http://m.stm.info/fr/horaires/arrets/50950/bus,"0",,,"1",,,0.000231481481,"1",2.033107621426,"4"
"357","1000000000000356","50905","(606745.1515080861, 5037867.140358605)","50905",Décarie / Édouard-Montpetit,"50905",,"45.486167","-73.634026",,http://m.stm.info/fr/horaires/arrets/50905/bus,"0",,,"1",,,0.000231481481,"1",1.992370774391,"4"
"358","1000000000000357","50835","(606504.6282840561, 5038009.966846833)","50835",Décarie / Côte-Sainte-Catherine,"50835",,"45.487489","-73.637072",,http://m.stm.info/fr/horaires/arrets/50835/bus,"0",,,"1",,,0.000231481481,"1",1.953234327705,"4"
"359","1000000000000358","50790","(606361.6266246903, 5038095.111369402)","50790",Décarie / Bourret,"50790",,"45.488277","-73.638883",,http://m.stm.info/fr/horaires/arrets/50790/bus,"0",,,"1",,,0.000231481481,"1",1.915605787507,"4"
"360","1000000000000359","50700","(606119.0755249462, 5038243.363012381)","50700",Décarie / Van Horne,"50700",,"45.489648","-73.641954",,http://m.stm.info/fr/horaires/arrets/50700/bus,"0",,,"1",,,0.000231481481,"1",1.879399652699,"4"
"361","1000000000000360","50628","(605872.4315616958, 5038393.999457662)","50628",Décarie / Plamondon,"50628",,"45.491041","-73.645077",,http://m.stm.info/fr/horaires/arrets/50628/bus,"0",,,"1",,,0.000231481481,"1",1.84453676637,"4"
"362","1000000000000361","50591","(605685.4476799534, 5038506.754749327)","50591",Décarie / Vézina,"50591",,"45.492084","-73.647445",,http://m.stm.info/fr/horaires/arrets/50591/bus,"0",,,"1",,,0.000231481481,"1",1.810943738086,"4"
"363","1000000000000362","50506","(605279.5512215061, 5038777.86377431)","50506",Station Namur (Décarie / Jean-Talon),"50506",,"45.494585","-73.652580",,http://m.stm.info/fr/horaires/arrets/50506/bus,"0",,,"1",,,0.000231481481,"1",1.778552428185,"3"
"364","1000000000000363","50510","(605187.270154686, 5038851.216519521)","50510",Station Namur (Décarie / Jean-Talon),"50510",,"45.495259","-73.653745",,http://m.stm.info/fr/horaires/arrets/50510/bus,"0",,,"1",,,0.000462962963,"3",2.260256993303,"5"
"365","1000000000000364","50475","(605076.1725990566, 5038942.258162532)","50475",Décarie / Paré,"50475",,"45.496095","-73.655147",,http://m.stm.info/fr/horaires/arrets/50475/bus,"0",,,"1",,,0.000462962963,"3",2.344006909804,"5"
"366","1000000000000365","50435","(604890.0711677303, 5039102.280232456)","50435",Décarie / Ferrier,"50435",,"45.497563","-73.657494",,http://m.stm.info/fr/horaires/arrets/50435/bus,"0",,,"1",,,0.000231481481,"1",2.289813045697,"5"
"367","1000000000000366","50410","(604726.1850171831, 5039242.897568888)","50410",Décarie / de la Savane,"50410",,"45.498853","-73.659561",,http://m.stm.info/fr/horaires/arrets/50410/bus,"0",,,"1",,,0.000231481481,"1",2.238068496876,"5"
"368","1000000000000367","50377","(604553.5942052545, 5039395.153438261)","50377",Station de la Savane (Décarie / de Sorel),"50377",,"45.500249","-73.661737",,http://m.stm.info/fr/horaires/arrets/50377/bus,"0",,,"1",,,0.000231481481,"1",2.188610885894,"5"
"369","1000000000000368","56023","(604393.4813852168, 5039596.406339327)","56023",Décarie / Duncan,"56023",,"45.502084","-73.663743",,http://m.stm.info/fr/horaires/arrets/56023/bus,"0",,,"1",,,0.000347222222,"2",2.141291878074,"5"
"370","1000000000000369","56140","(604354.9861591022, 5039928.148056656)","56140",Côte-de-Liesse / Décarie,"56140",,"45.505075","-73.664165",,http://m.stm.info/fr/horaires/arrets/56140/bus,"0",,,"1",,,0.000578703704,"4",2.483208326476,"5"
"371","1000000000000370","55827","(603952.1053864995, 5040049.922662715)","55827",Décarie / No 255,"55827",,"45.506231","-73.669295",,http://m.stm.info/fr/horaires/arrets/55827/bus,"0",,,"1",,,0.000925925926,"5",2.657557628714,"5"
"372","1000000000000371","55717","(603666.3730482679, 5040270.782538375)","55717",Station du Collège (Décarie / Cartier),"55717",,"45.508261","-73.672905",,http://m.stm.info/fr/horaires/arrets/55717/bus,"0",,,"1",,,0.000347222222,"2",2.620751406419,"5"
"373","1000000000000372","55703","(603517.4799062107, 5040391.785872477)","55703",Station du Collège (Décarie / du Collège),"55703",,"45.509372","-73.674785",,http://m.stm.info/fr/horaires/arrets/55703/bus,"0",,,"1",,,0.000578703704,"4",2.568628464358,"5"
"374","1000000000000373","55675","(603248.1171841873, 5040621.6019965075)","55675",Décarie / de l'Église,"55675",,"45.511480","-73.678184",,http://m.stm.info/fr/horaires/arrets/55675/bus,"0",,,"1",,,0.000347222222,"2",2.504488321472,"5"
"375","1000000000000374","55658","(603079.235186186, 5040766.623036226)","55658",Décarie / Decelles,"55658",,"45.512810","-73.680315",,http://m.stm.info/fr/horaires/arrets/55658/bus,"0",,,"1",,,0.000578703704,"4",2.442696302207,"5"
"376","1000000000000375","55904","(602996.3219185903, 5040815.267998624)","55904",Station Côte-Vertu (Décarie / Edouard-Laurin),"55904",,"45.513260","-73.681366",,http://m.stm.info/fr/horaires/arrets/55904/bus,"0",,,"1",,,0.000231481481,"1",2.383913624137,"5"
"377","1000000000000376","55677","(603213.7059810166, 5040628.370028335)","55677",Décarie / de l'Église,"55677",,"45.511546","-73.678623",,http://m.stm.info/fr/horaires/arrets/55677/bus,"0",,,"1",,,0.000694444444,"4",2.374820931838,"5"
"378","1000000000000377","55825","(603381.128942345, 5040482.217103077)","55825",Décarie / Beaudet,"55825",,"45.510206","-73.676511",,http://m.stm.info/fr/horaires/arrets/55825/bus,"0",,,"1",,,0.000347222222,"2",2.319171557137,"5"
"379","1000000000000378","55706","(603524.1605841649, 5040361.002805554)","55706",Station du Collège (Décarie / du Collège),"55706",,"45.509094","-73.674706",,http://m.stm.info/fr/horaires/arrets/55706/bus,"0",,,"1",,,0.000347222222,"2",2.503701640377,"5"
"380","1000000000000379","55723","(603678.9407599233, 5040238.429997372)","55723",Station du Collège (Décarie / Saint-Louis),"55723",,"45.507968","-73.672751",,http://m.stm.info/fr/horaires/arrets/55723/bus,"0",,,"1",,,0.000578703704,"4",2.538949890518,"5"
"381","1000000000000380","55826","(603961.2819109324, 5039981.84260543)","55826",Décarie / No 290,"55826",,"45.505617","-73.669192",,http://m.stm.info/fr/horaires/arrets/55826/bus,"0",,,"1",,,0.000578703704,"4",2.629306678451,"5"
"382","1000000000000381","56116","(604131.8996753802, 5039593.504222264)","56116",Décarie / Côte-de-Liesse,"56116",,"45.502097","-73.667091",,http://m.stm.info/fr/horaires/arrets/56116/bus,"0",,,"1",,,0.000347222222,"2",2.565103652767,"5"
"383","1000000000000382","56105","(604459.6255190616, 5039416.036117746)","56105",Décarie / No 8400,"56105",,"45.500451","-73.662935",,http://m.stm.info/fr/horaires/arrets/56105/bus,"0",,,"1",,,0.000231481481,"1",2.500345253455,"5"
"384","1000000000000383","50398","(604624.0379877181, 5039238.526581074)","50398",Station de la Savane (Décarie / Royalmount),"50398",,"45.498829","-73.660869",,http://m.stm.info/fr/horaires/arrets/50398/bus,"0",,,"1",,,0.000231481481,"1",2.438776109092,"5"
"385","1000000000000384","50436","(604822.8613000413, 5039064.818492106)","50436",Décarie / Ferrier,"50436",,"45.497236","-73.658362",,http://m.stm.info/fr/horaires/arrets/50436/bus,"0",,,"1",,,0.000231481481,"1",2.380166282605,"5"
"386","1000000000000385","50477","(605002.1794372872, 5038908.459301384)","50477",Décarie / Paré,"50477",,"45.495802","-73.656101",,http://m.stm.info/fr/horaires/arrets/50477/bus,"0",,,"1",,,0.000462962963,"3",2.324307422008,"5"
"387","1000000000000386","50508","(605195.4759756757, 5038739.337319705)","50508",Station Namur (Décarie / Jean-Talon),"50508",,"45.494251","-73.653664",,http://m.stm.info/fr/horaires/arrets/50508/bus,"0",,,"1",,,0.000462962963,"3",2.503620031963,"5"
"388","1000000000000387","50599","(605663.2518504184, 5038455.59558482)","50599",Décarie / Vézina,"50599",,"45.491627","-73.647740",,http://m.stm.info/fr/horaires/arrets/50599/bus,"0",,,"1",,,0.000231481481,"1",2.442096176228,"5"
"389","1000000000000388","53831","(605799.6339048048, 5038377.214052091)","53831",Décarie / Kenmore,"53831",,"45.490901","-73.646012",,http://m.stm.info/fr/horaires/arrets/53831/bus,"0",,,"1",,,0.000231481481,"1",2.383523566108,"5"
"390","1000000000000389","50702","(606073.7701014429, 5038209.258808948)","50702",Décarie / Van Horne,"50702",,"45.489348","-73.642541",,http://m.stm.info/fr/horaires/arrets/50702/bus,"0",,,"1",,,0.000231481481,"1",2.327694822488,"5"
"391","1000000000000390","54226","(606237.0196095726, 5038109.6705256635)","54226",Décarie / Cochrane,"54226",,"45.488427","-73.640474",,http://m.stm.info/fr/horaires/arrets/54226/bus,"0",,,"1",,,0.000231481481,"1",2.274421551156,"5"
"392","1000000000000391","50806","(606394.669662456, 5038013.325272589)","50806",Décarie / Lucy,"50806",,"45.487536","-73.638478",,http://m.stm.info/fr/horaires/arrets/50806/bus,"0",,,"1",,,0.000231481481,"1",2.2235322189,"5"
"393","1000000000000392","53881","(606536.4630737789, 5037916.603584659)","53881",Décarie / Dupuis,"53881",,"45.486644","-73.636685",,http://m.stm.info/fr/horaires/arrets/53881/bus,"0",,,"1",,,0.000462962963,"3",2.221334174642,"5"
"394","1000000000000393","50906","(606681.522997378, 5037825.719152367)","50906",Décarie / Édouard-Montpetit,"50906",,"45.485804","-73.634849",,http://m.stm.info/fr/horaires/arrets/50906/bus,"0",,,"1",,,0.000231481481,"1",2.172772961718,"5"
"395","1000000000000394","50951","(606851.3863130362, 5037733.704245227)","50951",Décarie / Isabella,"50951",,"45.484950","-73.632696",,http://m.stm.info/fr/horaires/arrets/50951/bus,"0",,,"1",,,0.000231481481,"1",2.126289546224,"4"
"396","1000000000000395","51019","(607105.4792474007, 5037580.120228037)","51019",Décarie / Queen-Mary,"51019",,"45.483529","-73.629479",,http://m.stm.info/fr/horaires/arrets/51019/bus,"0",,,"1",,,0.000231481481,"1",2.081753366694,"4"
"397","1000000000000396","51074","(607290.7610672597, 5037464.931694959)","51074",Décarie / Snowdon,"51074",,"45.482464","-73.627134",,http://m.stm.info/fr/horaires/arrets/51074/bus,"0",,,"1",,,0.000231481481,"1",2.039044575944,"4"
"398","1000000000000397","51180","(607601.5033362159, 5037273.2179806745)","51180",Décarie / Côte-Saint-Luc,"51180",,"45.480691","-73.623201",,http://m.stm.info/fr/horaires/arrets/51180/bus,"0",,,"1",,,0.000231481481,"1",1.998052964106,"4"
"399","1000000000000398","51137","(607500.2571307847, 5037077.341796151)","51137",de Terrebonne / Earnscliffe,"51137",,"45.478944","-73.624539",,http://m.stm.info/fr/horaires/arrets/51137/bus,"0",,,"1",,,0.000347222222,"2",2.18238111597,"5"
"400","1000000000000399","51129","(607502.8840887521, 5036983.260721269)","51129",Girouard / Guillaume-Couture,"51129",,"45.478097","-73.624526",,http://m.stm.info/fr/horaires/arrets/51129/bus,"0",,,"1",,,0.000231481481,"1",2.135436148882,"5"
"401","1000000000000400","51203","(607713.8664524476, 5036852.521410125)","51203",Girouard / de Monkland,"51203",,"45.476888","-73.621856",,http://m.stm.info/fr/horaires/arrets/51203/bus,"0",,,"1",,,0.000347222222,"2",2.113788594455,"4"
"402","1000000000000401","51236","(607843.15112994, 5036772.171510708)","51236",Girouard / Duquette,"51236",,"45.476145","-73.620220",,http://m.stm.info/fr/horaires/arrets/51236/bus,"0",,,"1",,,0.000347222222,"2",2.069718430041,"4"
"403","1000000000000402","51292","(608046.4020212202, 5036646.3109780615)","51292",Girouard / Notre-Dame-de-Grâce,"51292",,"45.474981","-73.617648",,http://m.stm.info/fr/horaires/arrets/51292/bus,"0",,,"1",,,0.000231481481,"1",2.027462959719,"4"
"404","1000000000000403","51333","(608216.9285211406, 5036541.562989806)","51333",Girouard / Côte-Saint-Antoine,"51333",,"45.474012","-73.615490",,http://m.stm.info/fr/horaires/arrets/51333/bus,"0",,,"1",,,0.000347222222,"2",1.986898348145,"4"
"405","1000000000000404","54215","(608461.0139577454, 5036392.748609026)","54215",Girouard / Sherbrooke,"54215",,"45.472635","-73.612401",,http://m.stm.info/fr/horaires/arrets/54215/bus,"0",,,"1",,,0.000231481481,"1",1.94792509612,"4"
"406","1000000000000405","51491","(608879.0005576881, 5036135.937177174)","51491",Girouard / Upper-Lachine,"51491",,"45.470259","-73.607112",,http://m.stm.info/fr/horaires/arrets/51491/bus,"0",,,"1",,,0.000231481481,"1",1.910451361017,"4"
"407","1000000000000406","51559","(609070.4936427299, 5036018.68393299)","51559",Girouard / Saint-Jacques,"51559",,"45.469174","-73.604689",,http://m.stm.info/fr/horaires/arrets/51559/bus,"0",,,"1",,,0.000231481481,"1",1.874392234204,"4"
"408","1000000000000407","51615","(609351.8530503747, 5036237.500374995)","51615",Saint-Jacques / Décarie,"51615",,"45.471099","-73.601042",,http://m.stm.info/fr/horaires/arrets/51615/bus,"0",,,"1",,,0.000231481481,"1",1.839669098782,"4"
"409","1000000000000408","51702","(609643.9419044441, 5036512.41581448)","51702",Saint-Jacques / Saint-Rémi,"51702",,"45.473527","-73.597245",,http://m.stm.info/fr/horaires/arrets/51702/bus,"0",,,"1",,,0.000347222222,"2",2.139648822472,"5"
"410","1000000000000409","51826","(609977.3392559927, 5036703.943560913)","51826",Saint-Jacques / Delinelle,"51826",,"45.475198","-73.592938",,http://m.stm.info/fr/horaires/arrets/51826/bus,"0",,,"1",,,0.000347222222,"2",2.12797645283,"4"
"411","1000000000000410","51870","(610145.8308950316, 5036757.238462846)","51870",Saint-Jacques / Lenoir,"51870",,"45.475651","-73.590771",,http://m.stm.info/fr/horaires/arrets/51870/bus,"0",,,"1",,,0.000231481481,"1",2.083205943751,"4"
"412","1000000000000411","51925","(610270.7641599878, 5036833.221487987)","51925",Saint-Jacques / Sainte-Marguerite,"51925",,"45.476315","-73.589156",,http://m.stm.info/fr/horaires/arrets/51925/bus,"0",,,"1",,,0.000347222222,"2",2.04028047095,"4"
"413","1000000000000412","54398","(608440.513136368, 5042936.272635541)","54398",Saint-Laurent / Saint-Zotique,"54398",,"45.531520","-73.611216",,http://m.stm.info/fr/horaires/arrets/54398/bus,"0",,,"1",,,0.000231481481,"1",1.294870164071,"2"
"414","1000000000000413","51377","(608482.1156891971, 5042996.558457986)","51377",Saint-Dominique / Saint-Zotique,"51377",,"45.532056","-73.610670",,http://m.stm.info/fr/horaires/arrets/51377/bus,"0",,,"1",,,0.000231481481,"1",1.278325475933,"2"
