StopCode,StopCode,location,stop_id,stop_name,stop_code,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding,level_id,platform_code,HarmCen,CatHarmCen,Clossnes,CatClossnes,BetCen
1.911,1.911,"(426992.99243641976, 4577053.374504034)",1.911,Parc Logístic,911,,41.341664,2.127401,,,0,P.6660911,,1,,,6.052380952381,5,2.626218536301,5,709.505764734339
1.912,1.912,"(427259.7523887404, 4578196.95905128)",1.912,Fira,912,,41.351988,2.130452,,,0,P.6660912,,1,,,6.205158730159,5,2.688011913626,5,725.630895751028
1.913,1.913,"(426887.2037453345, 4578819.35961724)",1.913,Europa | Fira,913,,41.35756,2.125924,,,0,P.6660913,,1,,,6.462301587302,5,2.688011913626,5,725.630895751028
1.914,1.914,"(426227.5673862474, 4579196.212123457)",1.914,Can Tries | Gornal,914,,41.360894,2.117993,,,0,P.6660914,,1,,,7.136544011544,5,2.626218536301,5,830.44424735951
1.915,1.915,"(426048.7583072818, 4580011.770671169)",1.915,Torrassa,915,,41.368223,2.115756,,,0,P.6660117,,1,,,6.053210678211,5,2.262188244141,4,274.127227283722
1.916,1.916,"(426278.47762908164, 4580879.127922312)",1.916,Collblanc,916,,41.376056,2.118397,,,0,P.6660515,,1,,,5.272990897991,4,1.952829168019,3,145.126179150206
1.918,1.918,"(425720.5948777128, 4581738.20207267)",1.918,Zona Universitària,918,,41.383742,2.111621,,,0,P.6660314,,1,,,4.136086136086,2,1.692451945617,2,0.0
1.934,1.934,"(434581.62453858164, 4588049.9867795715)",1.934,Llefià,934,,41.44136,2.216906,,,0,P.6660934,,1,,,4.92619047619,3,2.127285513361,4,145.126179150206
1.935,1.935,"(435237.26706266584, 4588205.853362053)",1.935,La Salut,935,,41.442817,2.224737,,,0,P.6660935,,1,,,4.30119047619,3,1.740506329114,3,80.625655083448
1.936,1.936,"(435999.71662295127, 4587935.484444871)",1.936,Gorg,936,,41.440443,2.233892,,,0,P.6660225,,1,,,3.278968253968,2,1.418190342241,2,0.0
1.954,1.954,"(428463.87138835195, 4577184.394843596)",1.954,Zona Franca,954,,41.342976,2.144964,,,0,P.6660954,,1,,,3.815252802753,2,1.455293074256,2,0.0
1.956,1.956,"(428213.97490740253, 4578650.776486402)",1.956,Foc,956,,41.356161,2.141804,,,0,P.6660956,,1,,,4.827752802753,3,1.643748292505,2,145.126179150206
1.957,1.957,"(427920.38063456904, 4579201.9495128915)",1.957,Foneria,957,,41.361099,2.138229,,,0,P.6660957,,1,,,5.368228993229,4,1.857569208603,3,274.127227283722
1.958,1.958,"(427427.98571259005, 4579433.138103208)",1.958,Ciutat de la Justícia,958,,41.363137,2.132315,,,0,P.6660958,,1,,,5.7968004218,4,2.096156079433,4,387.003144400548
1.959,1.959,"(426738.8874023492, 4579242.101994327)",1.959,Provençana,959,,41.361354,2.1241,,,0,P.6660959,,1,,,6.269877344877,5,2.355474357301,4,483.753930500685
1.1136,1.1136,"(431704.4079908648, 4588947.058666405)",1.1136,Trinitat Nova,1136,,41.4492,2.182366,,,0,P.6660339,,1,,,2.083333333333,1,1.012658227848,1,0.0
1.1137,1.1137,"(431913.23166801163, 4589175.808130059)",1.1137,Casa de l'Aigua,1137,,41.451278,2.18484,,,0,P.6661137,,1,,,2.833333333333,1,1.446654611212,2,24.187696525034
1.1138,1.1138,"(431507.60565894295, 4590058.77310724)",1.1138,Torre Baró | Vallbona,1138,,41.459196,2.179884,,,0,P.6661138,,1,,,3.0,1,1.68776371308,2,32.250262033379
1.1139,1.1139,"(431072.1887739056, 4590241.893166578)",1.1139,Ciutat Meridiana,1139,,41.460808,2.17465,,,0,P.6661139,,1,,,2.833333333333,1,1.446654611212,2,24.187696525034
1.1140,1.1140,"(430941.020665253, 4590421.348643938)",1.1140,Can Cuiàs,1140,,41.462413,2.173059,,,0,P.6661140,,1,,,2.083333333333,1,1.012658227848,1,0.0
